City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
199,Doha,QA,2022-12-21 04:15:08,25.2867,51.5333,69.78,68,28,1.14
200,Orbetello,IT,2022-12-21 04:15:22,42.4408,11.2196,50.88,86,100,5.39
201,Bambous Virieux,MU,2022-12-21 04:08:45,-20.3428,57.7575,80.85,65,40,6.91
202,Namibe,AO,2022-12-21 04:09:53,-15.1961,12.1522,67.15,78,46,4.5
203,Klaksvik,FO,2022-12-21 04:15:22,62.2266,-6.589,41.92,82,99,7.78
204,Nago,JP,2022-12-21 04:15:23,26.5881,127.9761,66.45,93,95,7.83
205,Malanje,AO,2022-12-21 04:15:23,-9.5402,16.341,60.98,98,100,2.42
206,Altay,CN,2022-12-21 04:15:23,47.8667,88.1167,17.53,74,22,3.91
207,Airai,TL,2022-12-21 04:10:05,-8.9266,125.4092,63.99,87,100,3.58
208,Cayenne,GF,2022-12-21 04:15:24,4.9333,-52.3333,73.44,94,75,0.0
209,Swan River,CA,2022-12-21 04:15:24,52.1058,-101.2676,-19.75,97,99,4.05
210,Eirunepe,BR,2022-12-21 04:13:11,-6.6603,-69.8736,70.93,99,100,1.25
211,Maldonado,UY,2022-12-21 04:15:24,-34.6667,-54.9167,62.22,94,0,7.0
212,Haines Junction,CA,2022-12-21 04:15:25,60.7522,-137.5108,-34.65,67,100,1.14
213,Marinette,US,2022-12-21 04:15:25,45.1,-87.6307,9.09,78,0,11.01
214,Cherskiy,RU,2022-12-21 04:07:37,68.75,161.3,14.95,76,10,6.33
215,Botelhos,BR,2022-12-21 04:15:25,-21.6333,-46.395,60.24,97,1,1.72
216,Treinta Y Tres,UY,2022-12-21 04:15:26,-33.2333,-54.3833,58.75,97,0,6.78
217,Riosucio,CO,2022-12-21 04:15:26,5.4216,-75.7032,57.07,97,86,1.03
218,Santa Rosa,PH,2022-12-21 04:15:26,14.3122,121.1114,88.09,69,63,5.68
219,Tupelo,US,2022-12-21 04:15:02,34.2576,-88.7034,42.62,90,0,6.91
220,Georgetown,MY,2022-12-21 04:14:16,5.4112,100.3354,84.13,77,20,6.91
221,Araceli,PH,2022-12-21 04:15:27,10.5529,119.9913,80.92,81,91,15.08
222,Chopinzinho,BR,2022-12-21 04:15:27,-25.8558,-52.5233,58.75,91,0,6.29
223,Honiara,SB,2022-12-21 04:15:22,-9.4333,159.95,85.28,74,100,4.21
224,Yulara,AU,2022-12-21 04:15:28,-25.2406,130.9889,93.7,21,100,6.49
225,Sitka,US,2022-12-21 04:06:15,57.0531,-135.33,19.29,58,0,5.75
226,Udachnyy,RU,2022-12-21 04:15:28,66.4167,112.4,-41.57,100,77,4.94
227,Qaanaaq,GL,2022-12-21 04:12:44,77.484,-69.3632,-18.49,72,29,5.59
228,Hualmay,PE,2022-12-21 04:15:29,-11.0964,-77.6139,69.89,87,100,6.8
229,Les Cayes,HT,2022-12-21 04:15:29,18.2,-73.75,72.9,83,1,3.62
230,Nanortalik,GL,2022-12-21 04:16:29,60.1432,-45.2371,21.22,51,0,5.46
